year,sex,name,n,rank
2000,B,Ciaran,102,28
2000,B,Cameron,97,29
2000,B,Eoin,92,30
2000,B,Jake,91,31
2000,B,Oisin,89,32
2000,B,Jonathan,88,33
2000,B,Joseph,83,34
2000,B,Samuel,82,35
2000,B,Peter,81,36
2000,B,Ronan,81,36
2000,B,Benjamin,80,38
2000,B,Harry,80,38
2000,B,Lewis,80,38
2000,B,Niall,79,41
2000,B,Ross,78,42
2000,B,Stephen,78,42
2000,B,Paul,77,44
2000,B,Robert,74,45
2000,B,Scott,69,46
2000,B,Kyle,68,47
2000,B,Caolan,67,48
2000,B,Oran,65,49
2000,B,Reece,63,50
2000,B,Connor,62,51
2000,B,Liam,60,52
2000,B,Shane,59,53
2000,B,Ruairi,58,54
2000,B,Jason,56,55
2000,B,Odhran,54,56
2000,B,Owen,54,56
2000,B,Rhys,53,58
2000,B,Brandon,51,59
2000,B,Joel,50,60
2000,B,Aidan,48,61
2000,B,Lee,46,62
2000,B,Rory,46,62
2000,B,Tiarnan,46,62
2000,B,Tyler,46,62
2000,B,Cormac,45,66
2000,B,Curtis,45,66
2000,B,Alexander,44,68
2000,B,Shea,44,68
2000,B,Darragh,41,70
2000,B,Dean,41,70
2000,B,Jacob,40,72
2000,B,Tiernan,40,72
2000,B,Darren,39,74
2000,B,Charles,38,75
2000,B,Martin,38,75
2000,B,Timothy,38,75
2000,B,Craig,37,78
2000,B,Kevin,37,78
2000,B,Padraig,37,78
2000,B,Declan,36,81
2000,B,Steven,35,82
2000,B,Anthony,34,83
2000,B,Eoghan,34,83
2000,B,Philip,33,85
2000,B,Corey,32,86
2000,B,Stuart,32,86
2000,B,Brendan,31,88
2000,B,Brian,30,89
2000,B,Conall,30,89
2000,B,Bradley,29,91
2000,B,Cathal,29,91
2000,B,Josh,28,93
2000,B,Marc,28,93
2000,B,Alex,26,95
2000,B,Oliver,26,95
2000,B,Simon,26,95
2000,B,Daire,25,98
2000,B,Morgan,25,98
2000,B,Sam,25,98
2000,B,Gareth,24,101
2000,B,Gary,24,101
2000,B,Jay,24,101
2000,B,Calum,23,104
2000,B,Caoimhin,23,104
2000,B,Nicholas,23,104
2000,B,Gerard,22,107
2000,B,Jude,22,107
2000,B,Max,22,107
2000,B,Micheal,22,107
2000,B,Pearse,22,107
2000,B,Tom,21,112
2000,B,Aodhan,20,113
2000,B,Cian,20,113
2000,B,Conal,20,113
2000,B,Ewan,20,113
2000,B,Leon,20,113
2000,B,Louis,20,113
2000,B,Taylor,20,113
2000,B,Marcus,19,120
2000,B,Robbie,19,120
2000,B,Charlie,17,122
2000,B,Gavin,17,122
2000,B,Richard,17,122
2000,B,Conan,16,125
2000,B,George,16,125
2000,B,Glenn,16,125
2000,B,Henry,16,125
2000,B,Caleb,15,129
2000,B,Eamon,15,129
2000,B,Edward,15,129
2000,B,Lorcan,15,129
2000,B,Colm,14,133
2000,B,Isaac,14,133
2000,B,Kieran,14,133
2000,B,Alan,13,136
2000,B,Bailey,13,136
2000,B,Karl,13,136
2000,B,Shay,13,136
2000,B,Barry,12,140
2000,B,Carl,12,140
2000,B,Emmett,12,140
2000,B,Justin,12,140
2000,B,Seamus,12,140
2000,B,Travis,12,140
2000,B,Zak,12,140
2000,B,Diarmuid,11,147
2000,B,Eunan,11,147
2000,B,Evan,11,147
2000,B,Keelan,11,147
2000,B,Tomas,11,147
2000,B,Caelan,10,152
2000,B,Calvin,10,152
2000,B,Donal,10,152
2000,B,Eamonn,10,152
2000,B,Emmet,10,152
2000,B,Enda,10,152
2000,B,Euan,10,152
2000,B,Fintan,10,152
2000,B,Ian,10,152
2000,B,Kane,10,152
2000,B,Kurtis,10,152
2000,B,Rian,10,152
2000,B,Zach,10,152
2000,B,Cahir,9,165
2000,B,Christian,9,165
2000,B,Cole,9,165
2000,B,Colin,9,165
2000,B,Danny,9,165
2000,B,Darryl,9,165
2000,B,Dermot,9,165
2000,B,Dillon,9,165
2000,B,Francis,9,165
2000,B,Lucas,9,165
2000,B,Neil,9,165
2000,B,Adrian,8,176
2000,B,Cain,8,176
2000,B,Dara,8,176
2000,B,Finn,8,176
2000,B,Fionn,8,176
2000,B,Hugh,8,176
2000,B,Jonathon,8,176
2000,B,Kai,8,176
2000,B,Pierce,8,176
2000,B,Raymond,8,176
2000,B,Stefan,8,176
2000,B,Tristan,8,176
2000,B,Troy,8,176
2000,B,Anton,7,189
2000,B,Brooklyn,7,189
2000,B,Bryan,7,189
2000,B,Carter,7,189
2000,B,Cillian,7,189
2000,B,Dale,7,189
2000,B,Dion,7,189
2000,B,Eugene,7,189
2000,B,Glen,7,189
2000,B,Jonah,7,189
2000,B,Keith,7,189
2000,B,Leo,7,189
2000,B,Phillip,7,189
2000,B,Pol,7,189
2000,B,Shaun,7,189
2000,B,Stewart,7,189
2000,B,Zachary,7,189
2000,B,Angus,6,206
2000,B,Brett,6,206
2000,B,Cahal,6,206
2000,B,Cody,6,206
2000,B,Conleth,6,206
2000,B,Cory,6,206
2000,B,Daragh,6,206
2000,B,Dawson,6,206
2000,B,Dominic,6,206
2000,B,Drew,6,206
2000,B,Gregory,6,206
2000,B,Johnathan,6,206
2000,B,Kian,6,206
2000,B,Kirk,6,206
2000,B,Macauley,6,206
2000,B,Mitchell,6,206
2000,B,Noel,6,206
2000,B,Tommy,6,206
2000,B,Bailie,5,224
2000,B,Blake,5,224
2000,B,Casey,5,224
2000,B,Damien,5,224
2000,B,Deaglan,5,224
2000,B,Elliott,5,224
2000,B,Fergal,5,224
2000,B,Graham,5,224
2000,B,Jackson,5,224
2000,B,Killian,5,224
2000,B,Levi,5,224
2000,B,Mason,5,224
2000,B,Mathew,5,224
2000,B,Myles,5,224
2000,B,Peadar,5,224
2000,B,Pearce,5,224
2000,B,Reuben,5,224
2000,B,Tony,5,224
2000,B,Warren,5,224
2000,B,Zac,5,224
2000,B,Ashley,4,244
2000,B,Billy,4,244
2000,B,Brad,4,244
2000,B,Brent,4,244
2000,B,Cal,4,244
2000,B,Caomhan,4,244
2000,B,Carson,4,244
2000,B,Cathaoir,4,244
2000,B,Che,4,244
2000,B,Dane,4,244
2000,B,Daryl,4,244
2000,B,Elliot,4,244
2000,B,Ellis,4,244
2000,B,Fearghal,4,244
2000,B,Fergus,4,244
2000,B,Frazer,4,244
2000,B,Jarlath,4,244
2000,B,Joe,4,244
2000,B,Jon,4,244
2000,B,Jordon,4,244
2000,B,Josiah,4,244
2000,B,Leigh,4,244
2000,B,Lennon,4,244
2000,B,Manus,4,244
2000,B,Nathaniel,4,244
2000,B,Orin,4,244
2000,B,Oscar,4,244
2000,B,Pauric,4,244
2000,B,Phelim,4,244
2000,B,Piaras,4,244
2000,B,Regan,4,244
2000,B,Terence,4,244
2000,B,Zack,4,244
2000,B,Ahmed,3,277
2000,B,Aiden,3,277
2000,B,Alfie,3,277
2000,B,Ali,3,277
2000,B,Alistair,3,277
2000,B,Aran,3,277
2000,B,Arran,3,277
2000,B,Brogan,3,277
2000,B,Byron,3,277
2000,B,Cailum,3,277
2000,B,Cathair,3,277
2000,B,Charley,3,277
2000,B,Ciarnan,3,277
2000,B,Corrie,3,277
2000,B,Damian,3,277
2000,B,Denis,3,277
2000,B,Devon,3,277
2000,B,Domhnall,3,277
2000,B,Fiachra,3,277
2000,B,Fionntan,3,277
2000,B,Gabriel,3,277
2000,B,Gerald,3,277
2000,B,Graeme,3,277
2000,B,Greg,3,277
2000,B,Harrison,3,277
2000,B,Harvey,3,277
2000,B,Hassan,3,277
2000,B,Hugo,3,277
2000,B,Jai,3,277
2000,B,Jamie-Lee,3,277
2000,B,Jayden,3,277
2000,B,Jenson,3,277
2000,B,Johnny,3,277
2000,B,John-Paul,3,277
2000,B,Kealan,3,277
2000,B,Keaton,3,277
2000,B,Keelin,3,277
2000,B,Kenneth,3,277
2000,B,Kieron,3,277
2000,B,Kristian,3,277
2000,B,Lawrence,3,277
2000,B,Luca,3,277
2000,B,Maximilian,3,277
2000,B,Miceal,3,277
2000,B,Nathanael,3,277
2000,B,Nial,3,277
2000,B,Nigel,3,277
2000,B,Noah,3,277
2000,B,Paraic,3,277
2000,B,Rowan,3,277
2000,B,Ruari,3,277
2000,B,Saul,3,277
2000,B,Seth,3,277
2000,B,Terry,3,277
2000,B,Todd,3,277
2000,B,Trevor,3,277
2000,B,Will,3,277
2001,B,Jack,384,1
2001,B,Matthew,344,2
2001,B,Adam,321,3
2001,B,Ryan,288,4
2001,B,James,247,5
2001,B,Conor,227,6
2001,B,Dylan,197,7
2001,B,Joshua,197,7
2001,B,Thomas,196,9
2001,B,Daniel,186,10
2001,B,Michael,185,11
2001,B,Jamie,170,12
2001,B,Sean,164,13
2001,B,Ethan,155,14
2001,B,Luke,149,15
2001,B,Aaron,146,16
2001,B,Jordan,139,17
2001,B,David,137,18
2001,B,Mark,136,19
2001,B,Andrew,133,20
2001,B,Ben,131,21
2001,B,John,131,21
2001,B,Nathan,120,23
2001,B,Christopher,114,24
2001,B,Patrick,114,24
2001,B,William,108,26
2001,B,Eoin,105,27
2001,B,Samuel,103,28
2001,B,Oisin,98,29
2001,B,Ciaran,97,30
2001,B,Jake,95,31
2001,B,Callum,94,32
2001,B,Cameron,94,32
2001,B,Joseph,93,34
2001,B,Kyle,93,34
2001,B,Connor,87,36
2001,B,Peter,85,37
2001,B,Niall,84,38
2001,B,Scott,81,39
2001,B,Jonathan,80,40
2001,B,Reece,80,40
2001,B,Ronan,80,40
2001,B,Lewis,79,43
2001,B,Harry,77,44
2001,B,Caolan,72,45
2001,B,Benjamin,69,46
2001,B,Stephen,69,46
2001,B,Paul,66,48
2001,B,Rory,65,49
2001,B,Shane,63,50
2001,B,Liam,62,51
2001,B,Joel,61,52
2001,B,Ross,57,53
2001,B,Robert,56,54
2001,B,Shea,56,54
2001,B,Oran,55,56
2001,B,Alexander,54,57
2001,B,Brandon,54,57
2001,B,Declan,51,59
2001,B,Owen,51,59
2001,B,Josh,50,61
2001,B,Jason,49,62
2001,B,Odhran,48,63
2001,B,Rhys,48,63
2001,B,Tiarnan,48,63
2001,B,Tiernan,47,66
2001,B,Cormac,45,67
2001,B,Ruairi,45,67
2001,B,Tyler,45,67
2001,B,Corey,44,70
2001,B,Lee,44,70
2001,B,Martin,43,72
2001,B,Darragh,40,73
2001,B,Dean,38,74
2001,B,Jay,38,74
2001,B,Kevin,38,74
2001,B,Oliver,38,74
2001,B,Aidan,36,78
2001,B,Gary,36,78
2001,B,Bradley,34,80
2001,B,Eoghan,34,80
2001,B,Philip,34,80
2001,B,Curtis,33,83
2001,B,Padraig,32,84
2001,B,Sam,31,85
2001,B,Taylor,31,85
2001,B,Conall,30,87
2001,B,Darren,30,87
2001,B,Gareth,30,87
2001,B,Gerard,30,87
2001,B,Jacob,29,91
2001,B,Max,28,92
2001,B,Richard,28,92
2001,B,Timothy,28,92
2001,B,Tom,28,92
2001,B,Cathal,27,96
2001,B,Lorcan,27,96
2001,B,Louis,27,96
2001,B,Brian,26,99
2001,B,Alex,25,100
2001,B,Craig,25,100
2001,B,Pearse,25,100
2001,B,Anthony,24,103
2001,B,Marc,24,103
2001,B,Steven,24,103
2001,B,George,22,106
2001,B,Stuart,22,106
2001,B,Caoimhin,21,108
2001,B,Cian,21,108
2001,B,Seamus,21,108
2001,B,Brendan,20,111
2001,B,Ewan,20,111
2001,B,Gavin,20,111
2001,B,Jude,20,111
2001,B,Keelan,20,111
2001,B,Kieran,20,111
2001,B,Charles,19,117
2001,B,Dara,19,117
2001,B,Euan,19,117
2001,B,Caleb,18,120
2001,B,Micheal,18,120
2001,B,Simon,18,120
2001,B,Daire,17,123
2001,B,Neil,17,123
2001,B,Robbie,17,123
2001,B,Shay,17,123
2001,B,Aodhan,16,127
2001,B,Calum,16,127
2001,B,Colm,16,127
2001,B,Kian,16,127
2001,B,Carter,15,131
2001,B,Charlie,15,131
2001,B,Conan,15,131
2001,B,Isaac,14,134
2001,B,Karl,14,134
2001,B,Leon,14,134
2001,B,Nicholas,14,134
2001,B,Reuben,14,134
2001,B,Bailey,13,139
2001,B,Colin,13,139
2001,B,Finn,13,139
2001,B,Francis,13,139
2001,B,Morgan,13,139
2001,B,Christian,12,144
2001,B,Conal,12,144
2001,B,Diarmuid,12,144
2001,B,Eamon,12,144
2001,B,Emmet,12,144
2001,B,Glenn,12,144
2001,B,Travis,12,144
2001,B,Alan,11,151
2001,B,Brad,11,151
2001,B,Cahir,11,151
2001,B,Cain,11,151
2001,B,Calvin,11,151
2001,B,Dale,11,151
2001,B,Fergal,11,151
2001,B,Glen,11,151
2001,B,Henry,11,151
2001,B,Lucas,11,151
2001,B,Rian,11,151
2001,B,Barry,10,162
2001,B,Dillon,10,162
2001,B,Edward,10,162
2001,B,Evan,10,162
2001,B,Joe,10,162
2001,B,Justin,10,162
2001,B,Leo,10,162
2001,B,Logan,10,162
2001,B,Marcus,10,162
2001,B,Tomas,10,162
2001,B,Tristan,10,162
2001,B,Conn,9,173
2001,B,Cory,9,173
2001,B,Dominic,9,173
2001,B,Donal,9,173
2001,B,Fionn,9,173
2001,B,Fionntan,9,173
2001,B,Kane,9,173
2001,B,Kealan,9,173
2001,B,Brooklyn,8,181
2001,B,Eunan,8,181
2001,B,Fintan,8,181
2001,B,Harvey,8,181
2001,B,Ian,8,181
2001,B,Kai,8,181
2001,B,Mason,8,181
2001,B,Noel,8,181
2001,B,Shaun,8,181
2001,B,Toby,8,181
2001,B,Zak,8,181
2001,B,Bernard,7,192
2001,B,Caelan,7,192
2001,B,Daryl,7,192
2001,B,Eamonn,7,192
2001,B,Finlay,7,192
2001,B,Kurtis,7,192
2001,B,Luca,7,192
2001,B,Mitchell,7,192
2001,B,Phillip,7,192
2001,B,Pierce,7,192
2001,B,Russell,7,192
2001,B,Stewart,7,192
2001,B,Troy,7,192
2001,B,Zach,7,192
2001,B,Zack,7,192
2001,B,Angus,6,207
2001,B,Anton,6,207
2001,B,Blake,6,207
2001,B,Bobby,6,207
2001,B,Fearghal,6,207
2001,B,Fergus,6,207
2001,B,Harrison,6,207
2001,B,Jackson,6,207
2001,B,Jordon,6,207
2001,B,Terence,6,207
2001,B,Zac,6,207
2001,B,Abdallah,5,218
2001,B,Billy,5,218
2001,B,Caolin,5,218
2001,B,Carl,5,218
2001,B,Casey,5,218
2001,B,Che,5,218
2001,B,Cillian,5,218
2001,B,Desmond,5,218
2001,B,Diarmaid,5,218
2001,B,Drew,5,218
2001,B,Elliott,5,218
2001,B,Enda,5,218
2001,B,Frederick,5,218
2001,B,Jarlath,5,218
2001,B,Jonathon,5,218
2001,B,Keith,5,218
2001,B,Kristian,5,218
2001,B,Malachy,5,218
2001,B,Miceal,5,218
2001,B,Phelim,5,218
2001,B,Saul,5,218
2001,B,Stefan,5,218
2001,B,Tony,5,218
2001,B,Trevor,5,218
2001,B,Turlough,5,218
2001,B,Abdullah,4,243
2001,B,Ahmed,4,243
2001,B,Alastair,4,243
2001,B,Brett,4,243
2001,B,Brogan,4,243
2001,B,Cailean,4,243
2001,B,Carson,4,243
2001,B,Cathaoir,4,243
2001,B,Cody,4,243
2001,B,Dane,4,243
2001,B,Daragh,4,243
2001,B,Denver,4,243
2001,B,Dermot,4,243
2001,B,Eugene,4,243
2001,B,Fionan,4,243
2001,B,Gabriel,4,243
2001,B,Jai,4,243
2001,B,Jared,4,243
2001,B,Jonah,4,243
2001,B,Kain,4,243
2001,B,Louie,4,243
2001,B,Luc,4,243
2001,B,Myles,4,243
2001,B,Nathaniel,4,243
2001,B,Noah,4,243
2001,B,Norman,4,243
2001,B,Omar,4,243
2001,B,Peadar,4,243
2001,B,Piaras,4,243
2001,B,Regan,4,243
2001,B,Riain,4,243
2001,B,Robin,4,243
2001,B,Sol,4,243
2001,B,Theo,4,243
2001,B,Theodore,4,243
2001,B,Tiarnach,4,243
2001,B,Wayne,4,243
2001,B,Adrian,3,280
2001,B,Aiden,3,280
2001,B,Alistair,3,280
2001,B,Antoin,3,280
2001,B,Antony,3,280
2001,B,Ashley,3,280
2001,B,Austin,3,280
2001,B,Blaine,3,280
2001,B,Cahal,3,280
2001,B,Cai,3,280
2001,B,Cal,3,280
2001,B,Cathair,3,280
2001,B,Ciarnan,3,280
2001,B,Ciaron,3,280
2001,B,Colum,3,280
2001,B,Conleth,3,280
2001,B,Coran,3,280
2001,B,Corrie,3,280
2001,B,Daithi,3,280
2001,B,Dan,3,280
2001,B,Darach,3,280
2001,B,Darryl,3,280
2001,B,Donovan,3,280
2001,B,Emmett,3,280
2001,B,Fraser,3,280
2001,B,Frazer,3,280
2001,B,Graeme,3,280
2001,B,Graham,3,280
2001,B,Hayden,3,280
2001,B,Hugh,3,280
2001,B,Jaime,3,280
2001,B,Johnathan,3,280
2001,B,Johnathon,3,280
2001,B,Johnny,3,280
2001,B,Jordan-Lee,3,280
2001,B,Joss,3,280
2001,B,Kenneth,3,280
2001,B,Killian,3,280
2001,B,Kris,3,280
2001,B,Kyran,3,280
2001,B,Levi,3,280
2001,B,Marshall,3,280
2001,B,Mathew,3,280
2001,B,Maxwell,3,280
2001,B,Mohamed,3,280
2001,B,Mohammad,3,280
2001,B,Mohammed,3,280
2001,B,Nathanael,3,280
2001,B,Nial,3,280
2001,B,Ordhan,3,280
2001,B,Padraic,3,280
2001,B,Pauric,3,280
2001,B,Pearce,3,280
2001,B,Riley,3,280
2001,B,Roy,3,280
2001,B,Tadhg,3,280
2001,B,Todd,3,280
2001,B,Tyrone,3,280
2001,B,Ultan,3,280
2001,B,Vincent,3,280
2001,B,Warren,3,280
2001,B,Wilson,3,280
2001,B,Zachary,3,280
2002,B,Matthew,360,1
2002,B,Jack,350,2
2002,B,Ryan,287,3
2002,B,Adam,272,4
2002,B,James,264,5
2002,B,Joshua,238,6
2002,B,Conor,211,7
2002,B,Ben,200,8
2002,B,Dylan,186,9
2002,B,Daniel,173,10
2002,B,Ethan,170,11
2002,B,Thomas,165,12
2002,B,Michael,153,13
2002,B,Aaron,150,14
2002,B,Nathan,149,15
2002,B,Sean,140,16
2002,B,Jamie,139,17
2002,B,Luke,139,17
2002,B,Andrew,120,19
2002,B,Patrick,119,20
2002,B,David,116,21
2002,B,Benjamin,113,22
2002,B,John,109,23
2002,B,Mark,102,24
2002,B,Callum,101,25
2002,B,Peter,101,25
2002,B,Christopher,97,27
2002,B,Cameron,95,28
2002,B,Oisin,93,29
2002,B,William,91,30
2002,B,Eoin,90,31
2002,B,Jordan,89,32
2002,B,Lewis,85,33
2002,B,Jake,82,34
2002,B,Joseph,82,34
2002,B,Samuel,80,36
2002,B,Niall,79,37
2002,B,Shea,79,37
2002,B,Kyle,78,39
2002,B,Jonathan,76,40
2002,B,Harry,74,41
2002,B,Ross,74,41
2002,B,Shane,74,41
2002,B,Caolan,72,44
2002,B,Ciaran,71,45
2002,B,Connor,67,46
2002,B,Scott,66,47
2002,B,Ronan,59,48
2002,B,Paul,58,49
2002,B,Robert,57,50
2002,B,Owen,55,51
2002,B,Jason,54,52
2002,B,Lee,54,52
2002,B,Josh,53,54
2002,B,Liam,53,54
2002,B,Odhran,53,54
2002,B,Stephen,53,54
2002,B,Aidan,51,58
2002,B,Oran,49,59
2002,B,Alexander,48,60
2002,B,Joel,47,61
2002,B,Rory,47,61
2002,B,Reece,46,63
2002,B,Darragh,45,64
2002,B,Ruairi,44,65
2002,B,Rhys,43,66
2002,B,Jay,42,67
2002,B,Oliver,42,67
2002,B,Eoghan,41,69
2002,B,Tiernan,41,69
2002,B,Curtis,40,71
2002,B,Dean,40,71
2002,B,Sam,40,71
2002,B,Alex,39,74
2002,B,Corey,38,75
2002,B,Declan,38,75
2002,B,Padraig,38,75
2002,B,Tiarnan,38,75
2002,B,Bradley,37,79
2002,B,Brian,37,79
2002,B,Tyler,37,79
2002,B,Gary,33,82
2002,B,Bailey,31,83
2002,B,Brandon,31,83
2002,B,Daire,30,85
2002,B,Calum,29,86
2002,B,Cormac,29,86
2002,B,Jacob,29,86
2002,B,Kevin,29,86
2002,B,Anthony,28,90
2002,B,Charlie,28,90
2002,B,Aodhan,27,92
2002,B,Craig,27,92
2002,B,Jude,27,92
2002,B,Tom,26,95
2002,B,Conall,25,96
2002,B,Gareth,25,96
2002,B,Philip,25,96
2002,B,Shay,25,96
2002,B,Brendan,24,100
2002,B,Martin,24,100
2002,B,Max,24,100
2002,B,Caleb,23,103
2002,B,Gerard,23,103
2002,B,Justin,23,103
2002,B,Marc,23,103
2002,B,Pearse,23,103
2002,B,Stuart,23,103
2002,B,Caoimhin,22,109
2002,B,Cian,22,109
2002,B,Ewan,22,109
2002,B,Lorcan,22,109
2002,B,Marcus,22,109
2002,B,Richard,22,109
2002,B,Steven,22,109
2002,B,George,21,116
2002,B,Kieran,21,116
2002,B,Louis,21,116
2002,B,Reuben,21,116
2002,B,Taylor,21,116
2002,B,Micheal,20,121
2002,B,Timothy,20,121
2002,B,Charles,19,123
2002,B,Darren,19,123
2002,B,Carter,18,125
2002,B,Dara,18,125
2002,B,Edward,18,125
2002,B,Joe,18,125
2002,B,Morgan,18,125
2002,B,Tomas,18,125
2002,B,Cathal,17,131
2002,B,Fionn,17,131
2002,B,Evan,16,133
2002,B,Leo,16,133
2002,B,Leon,16,133
2002,B,Calvin,15,136
2002,B,Conal,15,136
2002,B,Finn,15,136
2002,B,Gavin,15,136
2002,B,Keelan,15,136
2002,B,Karl,14,141
2002,B,Robbie,14,141
2002,B,Seamus,14,141
2002,B,Glenn,13,144
2002,B,Henry,13,144
2002,B,Isaac,13,144
2002,B,Nicholas,13,144
2002,B,Rian,13,144
2002,B,Colin,12,149
2002,B,Finlay,12,149
2002,B,Cole,11,151
2002,B,Enda,11,151
2002,B,Euan,11,151
2002,B,Francis,11,151
2002,B,Kurtis,11,151
2002,B,Shaun,11,151
2002,B,Barry,10,157
2002,B,Christian,10,157
2002,B,Colm,10,157
2002,B,Conan,10,157
2002,B,Darryl,10,157
2002,B,Dillon,10,157
2002,B,Kai,10,157
2002,B,Logan,10,157
2002,B,Toby,10,157
2002,B,Zak,10,157
2002,B,Alan,9,167
2002,B,Caelan,9,167
2002,B,Fergal,9,167
2002,B,Fionntan,9,167
2002,B,Hugh,9,167
2002,B,Troy,9,167
2002,B,Vincent,9,167
2002,B,Zach,9,167
2002,B,Damien,8,175
2002,B,Danny,8,175
2002,B,Dominic,8,175
2002,B,Eamon,8,175
2002,B,Eamonn,8,175
2002,B,Harvey,8,175
2002,B,Jackson,8,175
2002,B,Kian,8,175
2002,B,Mason,8,175
2002,B,Neil,8,175
2002,B,Stewart,8,175
2002,B,Anton,7,186
2002,B,Blake,7,186
2002,B,Brooklyn,7,186
2002,B,Carson,7,186
2002,B,Cody,7,186
2002,B,Dale,7,186
2002,B,Deaglan,7,186
2002,B,Diarmuid,7,186
2002,B,Donal,7,186
2002,B,Emmet,7,186
2002,B,Fintan,7,186
2002,B,Ian,7,186
2002,B,Kane,7,186
2002,B,Lennon,7,186
2002,B,Lucas,7,186
2002,B,Riley,7,186
2002,B,Sebastian,7,186
2002,B,Zachary,7,186
2002,B,Angus,6,204
2002,B,Cahir,6,204
2002,B,Cain,6,204
2002,B,Dan,6,204
2002,B,Emmett,6,204
2002,B,Eunan,6,204
2002,B,Gregory,6,204
2002,B,Jonathon,6,204
2002,B,Luca,6,204
2002,B,Maurice,6,204
2002,B,Noah,6,204
2002,B,Phillip,6,204
2002,B,Pierce,6,204
2002,B,Simon,6,204
2002,B,Travis,6,204
2002,B,Zack,6,204
2002,B,Ahmed,5,220
2002,B,Ali,5,220
2002,B,Archie,5,220
2002,B,Arran,5,220
2002,B,Ashley,5,220
2002,B,Bryan,5,220
2002,B,Cathair,5,220
2002,B,Conchor,5,220
2002,B,Damian,5,220
2002,B,Daryl,5,220
2002,B,Fearghal,5,220
2002,B,Hugo,5,220
2002,B,Jerome,5,220
2002,B,Mackenzie,5,220
2002,B,Mathew,5,220
2002,B,Noel,5,220
2002,B,Omar,5,220
2002,B,Oscar,5,220
2002,B,Raymond,5,220
2002,B,Robin,5,220
2002,B,Tony,5,220
2002,B,Tristan,5,220
2002,B,Zac,5,220
2002,B,Aiden,4,243
2002,B,Aran,4,243
2002,B,Bobby,4,243
2002,B,Brett,4,243
2002,B,Chad,4,243
2002,B,Ciaron,4,243
2002,B,Cillian,4,243
2002,B,Conleth,4,243
2002,B,Daragh,4,243
2002,B,Deon,4,243
2002,B,Dermot,4,243
2002,B,Dillan,4,243
2002,B,Eli,4,243
2002,B,Elliott,4,243
2002,B,Eugene,4,243
2002,B,Fiachra,4,243
2002,B,Gabriel,4,243
2002,B,Glen,4,243
2002,B,Graham,4,243
2002,B,Harrison,4,243
2002,B,Jamie-Lee,4,243
2002,B,Kealan,4,243
2002,B,Kirk,4,243
2002,B,Korben,4,243
2002,B,Kurt,4,243
2002,B,Luis,4,243
2002,B,Malachy,4,243
2002,B,Manus,4,243
2002,B,Maximilian,4,243
2002,B,Nathaniel,4,243
2002,B,Pauric,4,243
2002,B,Piaras,4,243
2002,B,Rowan,4,243
2002,B,Ruaidhri,4,243
2002,B,Ruari,4,243
2002,B,Saul,4,243
2002,B,Trevor,4,243
2002,B,Will,4,243
2002,B,Alistair,3,281
2002,B,Benn,3,281
2002,B,Bernard,3,281
2002,B,Billy,3,281
2002,B,Brad,3,281
2002,B,Brogan,3,281
2002,B,Cal,3,281
2002,B,Caoilte,3,281
2002,B,Clarke,3,281
2002,B,Dane,3,281
2002,B,Denis,3,281
2002,B,Denver,3,281
2002,B,Dion,3,281
2002,B,Drew,3,281
2002,B,Eddie,3,281
2002,B,Feidhlim,3,281
2002,B,Fergus,3,281
2002,B,Finbar,3,281
2002,B,Garry,3,281
2002,B,Jarlath,3,281
2002,B,Jed,3,281
2002,B,Johnathan,3,281
2002,B,Josef,3,281
2002,B,Kain,3,281
2002,B,Keelin,3,281
2002,B,Keith,3,281
2002,B,Kelan,3,281
2002,B,Kelvin,3,281
2002,B,Kristian,3,281
2002,B,Lawrence,3,281
2002,B,Leighton,3,281
2002,B,Louie,3,281
2002,B,Luc,3,281
2002,B,Mitchell,3,281
2002,B,Orrin,3,281
2002,B,Padhraig,3,281
2002,B,Peadar,3,281
2002,B,Roan,3,281
2002,B,Rohan,3,281
2002,B,Stefan,3,281
2002,B,Steve,3,281
2002,B,Tim,3,281
2002,B,Tyrone,3,281
2002,B,Ultan,3,281
2002,B,Warren,3,281
2002,B,Zhi,3,281
2003,B,Jack,375,1
2003,B,Matthew,317,2
2003,B,Adam,279,3
2003,B,James,270,4
2003,B,Ryan,265,5
2003,B,Joshua,229,6
2003,B,Conor,202,7
2003,B,Ben,195,8
2003,B,Daniel,188,9
2003,B,Dylan,176,10
2003,B,Michael,169,11
2003,B,Aaron,164,12
2003,B,Jamie,164,12
2003,B,Thomas,163,14
2003,B,Ethan,158,15
2003,B,Nathan,143,16
2003,B,Luke,132,17
2003,B,Patrick,126,18
2003,B,John,116,19
2003,B,David,114,20
2003,B,Callum,110,21
2003,B,Benjamin,106,22
2003,B,Sean,106,22
2003,B,Eoin,104,24
2003,B,Lewis,103,25
2003,B,Andrew,102,26
2003,B,Oisin,98,27
2003,B,Mark,94,28
2003,B,Shea,94,28
2003,B,Cameron,93,30
2003,B,Christopher,92,31
2003,B,Jake,89,32
2003,B,Niall,82,33
2003,B,Samuel,81,34
2003,B,Joseph,78,35
2003,B,Harry,75,36
2003,B,Peter,75,36
2003,B,Joel,74,38
2003,B,William,74,38
2003,B,Ronan,73,40
2003,B,Kyle,71,41
2003,B,Caolan,69,42
2003,B,Ciaran,68,43
2003,B,Scott,68,43
2003,B,Shane,67,45
2003,B,Jordan,66,46
2003,B,Rory,66,46
2003,B,Jay,65,48
2003,B,Robert,65,48
2003,B,Reece,64,50
