year,sex,name,n,rank,nation
2003,F,Amber,26,76,Northern Ireland
2003,F,Cliodhna,26,76,Northern Ireland
2003,F,Clodagh,26,76,Northern Ireland
2003,F,Aisling,25,79,Northern Ireland
2003,F,Jenna,25,79,Northern Ireland
2003,F,Lily,25,79,Northern Ireland
2003,F,Madison,25,79,Northern Ireland
2003,F,Shauna,25,79,Northern Ireland
2003,F,Annie,24,84,Northern Ireland
2003,F,Kathryn,24,84,Northern Ireland
2003,F,Meabh,24,84,Northern Ireland
2003,F,Saoirse,24,84,Northern Ireland
2003,F,Taylor,24,84,Northern Ireland
2003,F,Claire,23,89,Northern Ireland
2003,F,Elle,23,89,Northern Ireland
2003,F,Kerry,23,89,Northern Ireland
2003,F,Maeve,23,89,Northern Ireland
2003,F,Sophia,23,89,Northern Ireland
2003,F,Danielle,22,94,Northern Ireland
2003,F,Gemma,22,94,Northern Ireland
2003,F,Kaitlyn,22,94,Northern Ireland
2003,F,Melissa,22,94,Northern Ireland
2003,F,Bronagh,21,98,Northern Ireland
2003,F,Clara,21,98,Northern Ireland
2003,F,Katherine,21,98,Northern Ireland
2003,F,Sara,21,98,Northern Ireland
2003,F,Alanna,20,102,Northern Ireland
2003,F,Nadine,20,102,Northern Ireland
2003,F,Samantha,20,102,Northern Ireland
2003,F,Alana,19,105,Northern Ireland
2003,F,Mollie,19,105,Northern Ireland
2003,F,Rhianna,19,105,Northern Ireland
2003,F,Dearbhla,18,108,Northern Ireland
2003,F,Emer,18,108,Northern Ireland
2003,F,Jasmine,18,108,Northern Ireland
2003,F,Kacey,18,108,Northern Ireland
2003,F,Lydia,18,108,Northern Ireland
2003,F,Nikita,18,108,Northern Ireland
2003,F,Ava,17,114,Northern Ireland
2003,F,Carla,17,114,Northern Ireland
2003,F,Chantelle,17,114,Northern Ireland
2003,F,Elizabeth,17,114,Northern Ireland
2003,F,Grainne,17,114,Northern Ireland
2003,F,Jennifer,17,114,Northern Ireland
2003,F,Kirsten,17,114,Northern Ireland
2003,F,Roisin,17,114,Northern Ireland
2003,F,Chelsea,16,122,Northern Ireland
2003,F,Nadia,16,122,Northern Ireland
2003,F,Tia,16,122,Northern Ireland
2003,F,Daisy,15,125,Northern Ireland
2003,F,Kelsey,15,125,Northern Ireland
2003,F,Nicola,15,125,Northern Ireland
2003,F,Orlagh,15,125,Northern Ireland
2003,F,Paige,15,125,Northern Ireland
2003,F,Rhiannon,15,125,Northern Ireland
2003,F,Sian,15,125,Northern Ireland
2003,F,Demi,14,132,Northern Ireland
2003,F,Gabrielle,14,132,Northern Ireland
2003,F,Jade,14,132,Northern Ireland
2003,F,Kerri,14,132,Northern Ireland
2003,F,Maia,14,132,Northern Ireland
2003,F,Ruth,14,132,Northern Ireland
2003,F,Sasha,14,132,Northern Ireland
2003,F,Aoibheann,13,139,Northern Ireland
2003,F,Charlie,13,139,Northern Ireland
2003,F,Faye,13,139,Northern Ireland
2003,F,Isabella,13,139,Northern Ireland
2003,F,Jane,13,139,Northern Ireland
2003,F,Kayla,13,139,Northern Ireland
2003,F,Tamzin,13,139,Northern Ireland
2003,F,Tori,13,139,Northern Ireland
2003,F,Elise,12,147,Northern Ireland
2003,F,Faith,12,147,Northern Ireland
2003,F,Jordan,12,147,Northern Ireland
2003,F,Kelly,12,147,Northern Ireland
2003,F,Lois,12,147,Northern Ireland
2003,F,Natalie,12,147,Northern Ireland
2003,F,Poppy,12,147,Northern Ireland
2003,F,Robyn,12,147,Northern Ireland
2003,F,Ruby,12,147,Northern Ireland
2003,F,Alisha,11,156,Northern Ireland
2003,F,Amelia,11,156,Northern Ireland
2003,F,Casey,11,156,Northern Ireland
2003,F,Christina,11,156,Northern Ireland
2003,F,Kayleigh,11,156,Northern Ireland
2003,F,Mya,11,156,Northern Ireland
2003,F,Roise,11,156,Northern Ireland
2003,F,Sorcha,11,156,Northern Ireland
2003,F,Tierna,11,156,Northern Ireland
2003,F,Toni,11,156,Northern Ireland
2003,F,Alyssa,10,166,Northern Ireland
2003,F,Cassie,10,166,Northern Ireland
2003,F,Eden,10,166,Northern Ireland
2003,F,Heather,10,166,Northern Ireland
2003,F,Jenny,10,166,Northern Ireland
2003,F,Jodi,10,166,Northern Ireland
2003,F,Stephanie,10,166,Northern Ireland
2003,F,Brianna,9,173,Northern Ireland
2003,F,Clare,9,173,Northern Ireland
2003,F,Codie,9,173,Northern Ireland
2003,F,Evie,9,173,Northern Ireland
2003,F,Fiona,9,173,Northern Ireland
2003,F,Kaci,9,173,Northern Ireland
2003,F,Kara,9,173,Northern Ireland
2003,F,Katy,9,173,Northern Ireland
2003,F,Lana,9,173,Northern Ireland
2003,F,Lisa,9,173,Northern Ireland
2003,F,Michaela,9,173,Northern Ireland
2003,F,Shakira,9,173,Northern Ireland
2003,F,Charley,8,185,Northern Ireland
2003,F,Dervla,8,185,Northern Ireland
2003,F,Fionnuala,8,185,Northern Ireland
2003,F,Freya,8,185,Northern Ireland
2003,F,Helen,8,185,Northern Ireland
2003,F,Imogen,8,185,Northern Ireland
2003,F,Jamie,8,185,Northern Ireland
2003,F,Joanne,8,185,Northern Ireland
2003,F,Kaitlin,8,185,Northern Ireland
2003,F,Kathleen,8,185,Northern Ireland
2003,F,Kerrie,8,185,Northern Ireland
2003,F,Lucie,8,185,Northern Ireland
2003,F,Michelle,8,185,Northern Ireland
2003,F,Paula,8,185,Northern Ireland
2003,F,Rhea,8,185,Northern Ireland
2003,F,Serena,8,185,Northern Ireland
2003,F,Yasmin,8,185,Northern Ireland
2003,F,Abbi,7,202,Northern Ireland
2003,F,Angel,7,202,Northern Ireland
2003,F,Annabel,7,202,Northern Ireland
2003,F,Antonia,7,202,Northern Ireland
2003,F,Aoibhinn,7,202,Northern Ireland
2003,F,Caragh,7,202,Northern Ireland
2003,F,Carys,7,202,Northern Ireland
2003,F,Cerys,7,202,Northern Ireland
2003,F,Colleen,7,202,Northern Ireland
2003,F,Connie,7,202,Northern Ireland
2003,F,Dara,7,202,Northern Ireland
2003,F,Eireann,7,202,Northern Ireland
2003,F,Julia,7,202,Northern Ireland
2003,F,Kenzie,7,202,Northern Ireland
2003,F,Leona,7,202,Northern Ireland
2003,F,Madeleine,7,202,Northern Ireland
2003,F,Paris,7,202,Northern Ireland
2003,F,Phoebe,7,202,Northern Ireland
2003,F,Rosa,7,202,Northern Ireland
2003,F,Rose,7,202,Northern Ireland
2003,F,Shania,7,202,Northern Ireland
2003,F,Shona,7,202,Northern Ireland
2003,F,Tiarna,7,202,Northern Ireland
2003,F,Aaliyah,6,225,Northern Ireland
2003,F,Andrea,6,225,Northern Ireland
2003,F,Anne,6,225,Northern Ireland
2003,F,Brona,6,225,Northern Ireland
2003,F,Cody,6,225,Northern Ireland
2003,F,Darcy,6,225,Northern Ireland
2003,F,Elisha,6,225,Northern Ireland
2003,F,Enya,6,225,Northern Ireland
2003,F,Hayley,6,225,Northern Ireland
2003,F,Jasmin,6,225,Northern Ireland
2003,F,Jemma,6,225,Northern Ireland
2003,F,Jude,6,225,Northern Ireland
2003,F,Julie,6,225,Northern Ireland
2003,F,Karen,6,225,Northern Ireland
2003,F,Kyra,6,225,Northern Ireland
2003,F,Laoise,6,225,Northern Ireland
2003,F,Margaret,6,225,Northern Ireland
2003,F,Maya,6,225,Northern Ireland
2003,F,Millie,6,225,Northern Ireland
2003,F,Rosemary,6,225,Northern Ireland
2003,F,Seana,6,225,Northern Ireland
2003,F,Shanice,6,225,Northern Ireland
2003,F,Tegan,6,225,Northern Ireland
2003,F,Abbey,5,248,Northern Ireland
2003,F,Aislinn,5,248,Northern Ireland
2003,F,Alannah,5,248,Northern Ireland
2003,F,Alexandria,5,248,Northern Ireland
2003,F,Ally,5,248,Northern Ireland
2003,F,Alysha,5,248,Northern Ireland
2003,F,Ashleigh,5,248,Northern Ireland
2003,F,Bethan,5,248,Northern Ireland
2003,F,Caitlyn,5,248,Northern Ireland
2003,F,Caroline,5,248,Northern Ireland
2003,F,Catriona,5,248,Northern Ireland
2003,F,Charlene,5,248,Northern Ireland
2003,F,Claudia,5,248,Northern Ireland
2003,F,Cliona,5,248,Northern Ireland
2003,F,Eloise,5,248,Northern Ireland
2003,F,Iona,5,248,Northern Ireland
2003,F,Isabelle,5,248,Northern Ireland
2003,F,Jayne,5,248,Northern Ireland
2003,F,Jill,5,248,Northern Ireland
2003,F,Kailey,5,248,Northern Ireland
2003,F,Keely,5,248,Northern Ireland
2003,F,Lauryn,5,248,Northern Ireland
2003,F,Louisa,5,248,Northern Ireland
2003,F,Mackenzie,5,248,Northern Ireland
2003,F,Moya,5,248,Northern Ireland
2003,F,Naoimh,5,248,Northern Ireland
2003,F,Neve,5,248,Northern Ireland
2003,F,Nina,5,248,Northern Ireland
2003,F,Oonagh,5,248,Northern Ireland
2003,F,Rosie,5,248,Northern Ireland
2003,F,Shannagh,5,248,Northern Ireland
2003,F,Stacey,5,248,Northern Ireland
2003,F,Summer,5,248,Northern Ireland
2003,F,Susanna,5,248,Northern Ireland
2003,F,Suzanne,5,248,Northern Ireland
2003,F,Tammy,5,248,Northern Ireland
2003,F,Adele,4,284,Northern Ireland
2003,F,Aoibhin,4,284,Northern Ireland
2003,F,Blathnaid,4,284,Northern Ireland
2003,F,Cadhla,4,284,Northern Ireland
2003,F,Cameron,4,284,Northern Ireland
2003,F,Charly,4,284,Northern Ireland
2003,F,Cheyenne,4,284,Northern Ireland
2003,F,Christine,4,284,Northern Ireland
2003,F,Ciarrai,4,284,Northern Ireland
2003,F,Dearbhaile,4,284,Northern Ireland
2003,F,Deirbhile,4,284,Northern Ireland
2003,F,Dionne,4,284,Northern Ireland
2003,F,Eimhear,4,284,Northern Ireland
2003,F,Eleanor,4,284,Northern Ireland
2003,F,Emma-Louise,4,284,Northern Ireland
2003,F,Erica,4,284,Northern Ireland
2003,F,Erinn,4,284,Northern Ireland
2003,F,Esther,4,284,Northern Ireland
2003,F,Evelyn,4,284,Northern Ireland
2003,F,Hanna,4,284,Northern Ireland
2003,F,Jamie-Lee,4,284,Northern Ireland
2003,F,Joanna,4,284,Northern Ireland
2003,F,Jody,4,284,Northern Ireland
2003,F,Jolene,4,284,Northern Ireland
2003,F,Joy,4,284,Northern Ireland
2003,F,Karla,4,284,Northern Ireland
2003,F,Keeva,4,284,Northern Ireland
2003,F,Keri,4,284,Northern Ireland
2003,F,Kiera,4,284,Northern Ireland
2003,F,Leanne,4,284,Northern Ireland
2003,F,Leigh,4,284,Northern Ireland
2003,F,Leigha,4,284,Northern Ireland
2003,F,Letitia,4,284,Northern Ireland
2003,F,Lucia,4,284,Northern Ireland
2003,F,Mairead,4,284,Northern Ireland
2003,F,Marie,4,284,Northern Ireland
2003,F,Melanie,4,284,Northern Ireland
2003,F,Patricia,4,284,Northern Ireland
2003,F,Rioghnach,4,284,Northern Ireland
2003,F,Roma,4,284,Northern Ireland
2003,F,Saffron,4,284,Northern Ireland
2003,F,Sarah-Louise,4,284,Northern Ireland
2003,F,Shanna,4,284,Northern Ireland
2003,F,Shannen,4,284,Northern Ireland
2003,F,Siobhan,4,284,Northern Ireland
2003,F,Skye,4,284,Northern Ireland
2003,F,Susannah,4,284,Northern Ireland
2003,F,Abi,3,331,Northern Ireland
2003,F,Aideen,3,331,Northern Ireland
2003,F,Alix,3,331,Northern Ireland
2003,F,Ami,3,331,Northern Ireland
2003,F,Amie,3,331,Northern Ireland
2003,F,Amy-Leigh,3,331,Northern Ireland
2003,F,Ann,3,331,Northern Ireland
2003,F,Aoibhe,3,331,Northern Ireland
2003,F,Arwen,3,331,Northern Ireland
2003,F,Ashling,3,331,Northern Ireland
2003,F,Atlanta,3,331,Northern Ireland
2003,F,Blanaid,3,331,Northern Ireland
2003,F,Bridget,3,331,Northern Ireland
2003,F,Cailin,3,331,Northern Ireland
2003,F,Cait,3,331,Northern Ireland
2003,F,Caitilin,3,331,Northern Ireland
2003,F,Carly,3,331,Northern Ireland
2003,F,Carrie,3,331,Northern Ireland
2003,F,Chanelle,3,331,Northern Ireland
2003,F,Charis,3,331,Northern Ireland
2003,F,Chloe-Louise,3,331,Northern Ireland
2003,F,Daniella,3,331,Northern Ireland
2003,F,Darcey,3,331,Northern Ireland
2003,F,Deborah,3,331,Northern Ireland
2003,F,Demi-Lee,3,331,Northern Ireland
2003,F,Desiree,3,331,Northern Ireland
2003,F,Eadaoin,3,331,Northern Ireland
2003,F,Ebony,3,331,Northern Ireland
2003,F,Eilis,3,331,Northern Ireland
2003,F,Elaine,3,331,Northern Ireland
2003,F,Elsa,3,331,Northern Ireland
2003,F,Emma-Jane,3,331,Northern Ireland
2003,F,Esme,3,331,Northern Ireland
2003,F,Farrah,3,331,Northern Ireland
2003,F,Felicity,3,331,Northern Ireland
2003,F,Francesca,3,331,Northern Ireland
2003,F,Gabriella,3,331,Northern Ireland
2003,F,Georgina,3,331,Northern Ireland
2003,F,Gillian,3,331,Northern Ireland
2003,F,Gracie,3,331,Northern Ireland
2003,F,Hailie,3,331,Northern Ireland
2003,F,Halle,3,331,Northern Ireland
2003,F,Honor,3,331,Northern Ireland
2003,F,Hope,3,331,Northern Ireland
2003,F,India,3,331,Northern Ireland
2003,F,Isabel,3,331,Northern Ireland
2003,F,Jolie,3,331,Northern Ireland
2003,F,Jorja,3,331,Northern Ireland
2003,F,Judith,3,331,Northern Ireland
2003,F,Julie-Anne,3,331,Northern Ireland
2003,F,Katelin,3,331,Northern Ireland
2003,F,Katie-Ann,3,331,Northern Ireland
2003,F,Katie-Rose,3,331,Northern Ireland
2003,F,Katlyn,3,331,Northern Ireland
2003,F,Katrina,3,331,Northern Ireland
2003,F,Kaytlin,3,331,Northern Ireland
2003,F,Keela,3,331,Northern Ireland
2003,F,Kirstin,3,331,Northern Ireland
2003,F,Kyla,3,331,Northern Ireland
2003,F,Lea,3,331,Northern Ireland
2003,F,Lena,3,331,Northern Ireland
2003,F,Leonie,3,331,Northern Ireland
2003,F,Libby,3,331,Northern Ireland
2003,F,Logan,3,331,Northern Ireland
2003,F,Lori,3,331,Northern Ireland
2003,F,Maddie,3,331,Northern Ireland
2003,F,Madeline,3,331,Northern Ireland
2003,F,Madelyn,3,331,Northern Ireland
2003,F,Maisie,3,331,Northern Ireland
2003,F,Malia,3,331,Northern Ireland
2003,F,Martha,3,331,Northern Ireland
2003,F,Meadhbh,3,331,Northern Ireland
2003,F,Meg,3,331,Northern Ireland
2003,F,Meghan,3,331,Northern Ireland
2003,F,Miriam,3,331,Northern Ireland
2003,F,Myah,3,331,Northern Ireland
2003,F,Nikki,3,331,Northern Ireland
2003,F,Nuala,3,331,Northern Ireland
2003,F,Orna,3,331,Northern Ireland
2003,F,Padraigin,3,331,Northern Ireland
2003,F,Riley,3,331,Northern Ireland
2003,F,Riona,3,331,Northern Ireland
2003,F,Sally,3,331,Northern Ireland
2003,F,Savannah,3,331,Northern Ireland
2003,F,Scarlett,3,331,Northern Ireland
2003,F,Sommer,3,331,Northern Ireland
2003,F,Susan,3,331,Northern Ireland
2003,F,Tanya,3,331,Northern Ireland
2003,F,Therese,3,331,Northern Ireland
2003,F,Tiana,3,331,Northern Ireland
2003,F,Tina,3,331,Northern Ireland
2003,F,Trinity,3,331,Northern Ireland
2003,F,Una,3,331,Northern Ireland
2003,F,Vanessa,3,331,Northern Ireland
2003,F,Yazmin,3,331,Northern Ireland
2003,F,Zahra,3,331,Northern Ireland
2004,F,Katie,307,1,Northern Ireland
2004,F,Emma,260,2,Northern Ireland
2004,F,Sophie,217,3,Northern Ireland
2004,F,Ellie,215,4,Northern Ireland
2004,F,Amy,193,5,Northern Ireland
2004,F,Sarah,189,6,Northern Ireland
2004,F,Niamh,187,7,Northern Ireland
2004,F,Chloe,179,8,Northern Ireland
2004,F,Aimee,175,9,Northern Ireland
2004,F,Rachel,168,10,Northern Ireland
2004,F,Caitlin,163,11,Northern Ireland
2004,F,Hannah,160,12,Northern Ireland
2004,F,Lucy,158,13,Northern Ireland
2004,F,Jessica,149,14,Northern Ireland
2004,F,Anna,145,15,Northern Ireland
2004,F,Aoife,145,15,Northern Ireland
2004,F,Erin,136,17,Northern Ireland
2004,F,Leah,135,18,Northern Ireland
2004,F,Megan,134,19,Northern Ireland
2004,F,Emily,131,20,Northern Ireland
2004,F,Grace,125,21,Northern Ireland
2004,F,Lauren,119,22,Northern Ireland
2004,F,Rebecca,119,22,Northern Ireland
2004,F,Cara,116,24,Northern Ireland
2004,F,Molly,115,25,Northern Ireland
2004,F,Ellen,86,26,Northern Ireland
2004,F,Ella,85,27,Northern Ireland
2004,F,Olivia,84,28,Northern Ireland
2004,F,Holly,82,29,Northern Ireland
2004,F,Shannon,80,30,Northern Ireland
2004,F,Abbie,77,31,Northern Ireland
2004,F,Caoimhe,74,32,Northern Ireland
2004,F,Ciara,72,33,Northern Ireland
2004,F,Eimear,72,33,Northern Ireland
2004,F,Mia,68,35,Northern Ireland
2004,F,Charlotte,66,36,Northern Ireland
2004,F,Abigail,62,37,Northern Ireland
2004,F,Eva,59,38,Northern Ireland
2004,F,Nicole,59,38,Northern Ireland
2004,F,Laura,57,40,Northern Ireland
2004,F,Jodie,53,41,Northern Ireland
2004,F,Zoe,52,42,Northern Ireland
2004,F,Courtney,50,43,Northern Ireland
2004,F,Zara,50,43,Northern Ireland
2004,F,Eve,49,45,Northern Ireland
2004,F,Rebekah,48,46,Northern Ireland
2004,F,Louise,47,47,Northern Ireland
2004,F,Catherine,46,48,Northern Ireland
2004,F,Orla,43,49,Northern Ireland
2004,F,Tara,43,49,Northern Ireland
2004,F,Aine,41,51,Northern Ireland
2004,F,Clodagh,41,51,Northern Ireland
2004,F,Naomi,41,51,Northern Ireland
2004,F,Beth,36,54,Northern Ireland
2004,F,Bethany,36,54,Northern Ireland
2004,F,Georgia,36,54,Northern Ireland
2004,F,Alex,35,57,Northern Ireland
2004,F,Madison,35,57,Northern Ireland
2004,F,Alexandra,34,59,Northern Ireland
2004,F,Cliodhna,32,60,Northern Ireland
2004,F,Gemma,32,60,Northern Ireland
2004,F,Hollie,32,60,Northern Ireland
2004,F,Morgan,32,60,Northern Ireland
2004,F,Sinead,32,60,Northern Ireland
2004,F,Alice,31,65,Northern Ireland
2004,F,Kirsty,31,65,Northern Ireland
2004,F,Victoria,30,67,Northern Ireland
2004,F,Brooke,29,68,Northern Ireland
2004,F,Maria,29,68,Northern Ireland
2004,F,Cora,28,70,Northern Ireland
2004,F,Kathryn,28,70,Northern Ireland
2004,F,Lily,28,70,Northern Ireland
2004,F,Robyn,28,70,Northern Ireland
2004,F,Bronagh,27,74,Northern Ireland
2004,F,Faith,27,74,Northern Ireland
2004,F,Amber,26,76,Northern Ireland
2004,F,Katelyn,26,76,Northern Ireland
2004,F,Lara,26,76,Northern Ireland
2004,F,Lydia,26,76,Northern Ireland
2004,F,Mary,26,76,Northern Ireland
2004,F,Natasha,26,76,Northern Ireland
2004,F,Chelsea,25,82,Northern Ireland
2004,F,Elizabeth,25,82,Northern Ireland
2004,F,Kate,25,82,Northern Ireland
2004,F,Abby,24,85,Northern Ireland
2004,F,Melissa,24,85,Northern Ireland
2004,F,Rhianna,24,85,Northern Ireland
2004,F,Kerry,23,88,Northern Ireland
2004,F,Jenna,22,89,Northern Ireland
2004,F,Annie,21,90,Northern Ireland
2004,F,Kaitlin,21,90,Northern Ireland
2004,F,Katherine,21,90,Northern Ireland
2004,F,Maeve,21,90,Northern Ireland
2004,F,Rachael,21,90,Northern Ireland
2004,F,Shauna,20,95,Northern Ireland
2004,F,Sophia,20,95,Northern Ireland
2004,F,Aisling,19,97,Northern Ireland
2004,F,Alicia,19,97,Northern Ireland
2004,F,Aoibheann,19,97,Northern Ireland
2004,F,Caitlyn,19,97,Northern Ireland
2004,F,Claire,19,97,Northern Ireland
2004,F,Faye,19,97,Northern Ireland
2004,F,Jade,19,97,Northern Ireland
2004,F,Mollie,19,97,Northern Ireland
2004,F,Mya,19,97,Northern Ireland
2004,F,Saoirse,19,97,Northern Ireland
2004,F,Sorcha,18,107,Northern Ireland
2004,F,Alana,17,108,Northern Ireland
2004,F,Alisha,17,108,Northern Ireland
2004,F,Christina,17,108,Northern Ireland
2004,F,Evie,17,108,Northern Ireland
2004,F,Jennifer,17,108,Northern Ireland
2004,F,Meabh,17,108,Northern Ireland
2004,F,Natalie,17,108,Northern Ireland
2004,F,Paige,17,108,Northern Ireland
2004,F,Rhiannon,17,108,Northern Ireland
2004,F,Abi,16,117,Northern Ireland
2004,F,Cerys,16,117,Northern Ireland
2004,F,Dearbhla,16,117,Northern Ireland
2004,F,Kiera,16,117,Northern Ireland
2004,F,Ruth,16,117,Northern Ireland
2004,F,Casey,15,122,Northern Ireland
2004,F,Colleen,15,122,Northern Ireland
2004,F,Demi,15,122,Northern Ireland
2004,F,Kaitlyn,15,122,Northern Ireland
2004,F,Kayleigh,15,122,Northern Ireland
2004,F,Sasha,15,122,Northern Ireland
2004,F,Alanna,14,128,Northern Ireland
2004,F,Clara,14,128,Northern Ireland
2004,F,Danielle,14,128,Northern Ireland
2004,F,Jane,14,128,Northern Ireland
2004,F,Kelly,14,128,Northern Ireland
2004,F,Kirsten,14,128,Northern Ireland
2004,F,Michaela,14,128,Northern Ireland
2004,F,Michelle,14,128,Northern Ireland
2004,F,Orlaith,14,128,Northern Ireland
2004,F,Sara,14,128,Northern Ireland
2004,F,Taylor,14,128,Northern Ireland
2004,F,Aaliyah,13,139,Northern Ireland
2004,F,Alannah,13,139,Northern Ireland
2004,F,Carla,13,139,Northern Ireland
2004,F,Cassie,13,139,Northern Ireland
2004,F,Connie,13,139,Northern Ireland
2004,F,Elle,13,139,Northern Ireland
2004,F,Lois,13,139,Northern Ireland
2004,F,Nadine,13,139,Northern Ireland
2004,F,Phoebe,13,139,Northern Ireland
2004,F,Rose,13,139,Northern Ireland
2004,F,Rosie,13,139,Northern Ireland
2004,F,Tori,13,139,Northern Ireland
2004,F,Ava,12,151,Northern Ireland
2004,F,Jenny,12,151,Northern Ireland
2004,F,Kerri,12,151,Northern Ireland
2004,F,Naoise,12,151,Northern Ireland
2004,F,Amelia,11,155,Northern Ireland
2004,F,Brianna,11,155,Northern Ireland
2004,F,Carly,11,155,Northern Ireland
2004,F,Chantelle,11,155,Northern Ireland
2004,F,Elisha,11,155,Northern Ireland
2004,F,Grainne,11,155,Northern Ireland
2004,F,Jasmine,11,155,Northern Ireland
2004,F,Lisa,11,155,Northern Ireland
2004,F,Roise,11,155,Northern Ireland
2004,F,Roisin,11,155,Northern Ireland
2004,F,Ruby,11,155,Northern Ireland
2004,F,Samantha,11,155,Northern Ireland
2004,F,Sian,11,155,Northern Ireland
2004,F,Skye,11,155,Northern Ireland
2004,F,Alyssa,10,169,Northern Ireland
2004,F,Caragh,10,169,Northern Ireland
2004,F,Clare,10,169,Northern Ireland
2004,F,Claudia,10,169,Northern Ireland
2004,F,Eleanor,10,169,Northern Ireland
2004,F,Elise,10,169,Northern Ireland
2004,F,Helen,10,169,Northern Ireland
2004,F,Joanna,10,169,Northern Ireland
2004,F,Jodi,10,169,Northern Ireland
2004,F,Kayla,10,169,Northern Ireland
2004,F,Kelsey,10,169,Northern Ireland
2004,F,Stephanie,10,169,Northern Ireland
2004,F,Tia,10,169,Northern Ireland
2004,F,Yasmin,10,169,Northern Ireland
2004,F,Charley,9,183,Northern Ireland
2004,F,Cliona,9,183,Northern Ireland
2004,F,Enya,9,183,Northern Ireland
2004,F,Freya,9,183,Northern Ireland
2004,F,Jemma,9,183,Northern Ireland
2004,F,Jody,9,183,Northern Ireland
2004,F,Kathleen,9,183,Northern Ireland
2004,F,Katy,9,183,Northern Ireland
2004,F,Keira,9,183,Northern Ireland
2004,F,Maia,9,183,Northern Ireland
2004,F,Maya,9,183,Northern Ireland
2004,F,Nadia,9,183,Northern Ireland
2004,F,Nikita,9,183,Northern Ireland
2004,F,Orlagh,9,183,Northern Ireland
2004,F,Poppy,9,183,Northern Ireland
2004,F,Rhea,9,183,Northern Ireland
2004,F,Tegan,9,183,Northern Ireland
2004,F,Aoibhinn,8,200,Northern Ireland
2004,F,Charlie,8,200,Northern Ireland
2004,F,Ellie-Mae,8,200,Northern Ireland
2004,F,Fiona,8,200,Northern Ireland
2004,F,Isabella,8,200,Northern Ireland
2004,F,Jude,8,200,Northern Ireland
2004,F,Lana,8,200,Northern Ireland
2004,F,Mackenzie,8,200,Northern Ireland
2004,F,Shania,8,200,Northern Ireland
2004,F,Stacey,8,200,Northern Ireland
2004,F,Tierna,8,200,Northern Ireland
2004,F,Trinity,8,200,Northern Ireland
2004,F,Abbi,7,212,Northern Ireland
2004,F,Aislinn,7,212,Northern Ireland
2004,F,Amie,7,212,Northern Ireland
2004,F,Annabel,7,212,Northern Ireland
2004,F,Aoibhin,7,212,Northern Ireland
2004,F,Ashleigh,7,212,Northern Ireland
2004,F,Caroline,7,212,Northern Ireland
2004,F,Daisy,7,212,Northern Ireland
2004,F,Emer,7,212,Northern Ireland
2004,F,Esther,7,212,Northern Ireland
2004,F,Heather,7,212,Northern Ireland
2004,F,Isabelle,7,212,Northern Ireland
2004,F,Kacey,7,212,Northern Ireland
2004,F,Kara,7,212,Northern Ireland
2004,F,Maddison,7,212,Northern Ireland
2004,F,Martha,7,212,Northern Ireland
